Local time,Open,High,Low,Close,Volume
17.10.2025 09:15:00.000 GMT+0300,4358.575,4364.305,4355.925,4363.145,282709.99
17.10.2025 09:20:00.000 GMT+0300,4363.075,4363.705,4358.075,4358.145,298830
17.10.2025 09:25:00.000 GMT+0300,4358.335,4364.065,4356.558,4361.315,238940
17.10.2025 09:30:00.000 GMT+0300,4361.345,4362.495,4346.545,4350.685,329650
17.10.2025 09:35:00.000 GMT+0300,4350.905,4360.585,4350.315,4357.685,314540
17.10.2025 09:40:00.000 GMT+0300,4357.685,4364.985,4357.535,4363.805,228340
17.10.2025 09:45:00.000 GMT+0300,4363.775,4367.165,4361.788,4365.035,176850
17.10.2025 09:50:00.000 GMT+0300,4364.945,4365.345,4360.775,4364.175,175710
17.10.2025 09:55:00.000 GMT+0300,4364.085,4364.145,4356.708,4359.845,219510
17.10.2025 10:00:00.000 GMT+0300,4359.915,4361.635,4352.625,4353.465,324100
17.10.2025 10:05:00.000 GMT+0300,4352.835,4357.485,4351.545,4356.315,276790
17.10.2025 10:10:00.000 GMT+0300,4356.648,4359.068,4352.895,4355.185,306500
17.10.2025 10:15:00.000 GMT+0300,4355.155,4356.945,4341.485,4341.565,268150
17.10.2025 10:20:00.000 GMT+0300,4341.595,4345.815,4308.235,4345.715,477373
17.10.2025 10:25:00.000 GMT+0300,4345.745,4351.348,4337.279,4338.048,499290
17.10.2025 10:30:00.000 GMT+0300,4338.048,4339.645,4330.118,4339.525,460919.99
17.10.2025 10:35:00.000 GMT+0300,4339.465,4349.165,4335.535,4346.735,398280
17.10.2025 10:40:00.000 GMT+0300,4346.735,4348.025,4336.435,4345.215,490920
17.10.2025 10:45:00.000 GMT+0300,4345.135,4348.875,4340.835,4346.285,320010
17.10.2025 10:50:00.000 GMT+0300,4346.255,4346.595,4329.555,4333.915,412260
17.10.2025 10:55:00.000 GMT+0300,4334.035,4343.095,4331.148,4342.085,307450.01
17.10.2025 11:00:00.000 GMT+0300,4342.165,4347.115,4331.395,4332.865,432030.01
17.10.2025 11:05:00.000 GMT+0300,4332.785,4334.375,4320.745,4322.825,452030
17.10.2025 11:10:00.000 GMT+0300,4322.715,4335.825,4322.655,4333.715,385020
17.10.2025 11:15:00.000 GMT+0300,4333.755,4349.368,4333.755,4344.055,320730
17.10.2025 11:20:00.000 GMT+0300,4344.055,4349.505,4343.285,4345.695,341390.01
17.10.2025 11:25:00.000 GMT+0300,4345.755,4346.115,4339.505,4341.155,305930
17.10.2025 11:30:00.000 GMT+0300,4341.155,4341.155,4332.615,4334.455,307229.99
17.10.2025 11:35:00.000 GMT+0300,4334.455,4341.905,4333.365,4340.125,259990
17.10.2025 11:40:00.000 GMT+0300,4340.125,4346.605,4338.535,4345.965,229340
17.10.2025 11:45:00.000 GMT+0300,4345.958,4347.175,4341.605,4346.005,250640
17.10.2025 11:50:00.000 GMT+0300,4345.995,4349.495,4341.028,4341.755,404360.01
17.10.2025 11:55:00.000 GMT+0300,4341.785,4348.455,4339.855,4347.418,211790
17.10.2025 12:00:00.000 GMT+0300,4347.418,4348.148,4341.888,4344.548,280420
17.10.2025 12:05:00.000 GMT+0300,4344.448,4347.398,4340.465,4344.778,300590
17.10.2025 12:10:00.000 GMT+0300,4344.785,4344.918,4340.845,4341.585,180689.99
17.10.2025 12:15:00.000 GMT+0300,4341.645,4342.525,4337.388,4340.595,208080
17.10.2025 12:20:00.000 GMT+0300,4340.575,4340.605,4334.645,4335.655,240290
17.10.2025 12:25:00.000 GMT+0300,4335.655,4337.785,4332.085,4335.185,216600
17.10.2025 12:30:00.000 GMT+0300,4335.165,4339.095,4333.475,4338.125,198290
17.10.2025 12:35:00.000 GMT+0300,4338.105,4344.075,4335.675,4342.025,202020
17.10.2025 12:40:00.000 GMT+0300,4342.035,4344.958,4337.865,4338.035,174930
17.10.2025 12:45:00.000 GMT+0300,4338.035,4339.275,4335.195,4338.235,164080
17.10.2025 12:50:00.000 GMT+0300,4338.325,4339.855,4336.995,4338.145,114500
17.10.2025 12:55:00.000 GMT+0300,4338.195,4341.818,4337.195,4339.985,201860
17.10.2025 13:00:00.000 GMT+0300,4339.935,4341.965,4337.918,4339.455,169920
17.10.2025 13:05:00.000 GMT+0300,4339.445,4341.335,4338.275,4338.775,117280
17.10.2025 13:10:00.000 GMT+0300,4338.785,4341.148,4337.898,4337.898,139550
17.10.2025 13:15:00.000 GMT+0300,4337.898,4340.735,4337.398,4339.985,190400
17.10.2025 13:20:00.000 GMT+0300,4339.985,4339.995,4335.925,4338.385,238830
17.10.2025 13:25:00.000 GMT+0300,4338.405,4341.335,4337.735,4340.955,168950
17.10.2025 13:30:00.000 GMT+0300,4340.995,4341.415,4327.835,4328.995,257560
17.10.2025 13:35:00.000 GMT+0300,4328.975,4334.795,4319.415,4323.525,344910
17.10.2025 13:40:00.000 GMT+0300,4323.585,4332.215,4321.285,4331.065,297860
17.10.2025 13:45:00.000 GMT+0300,4331.095,4337.285,4329.595,4336.575,250800
17.10.2025 13:50:00.000 GMT+0300,4336.485,4336.805,4330.175,4331.895,220040
17.10.2025 13:55:00.000 GMT+0300,4331.815,4332.415,4326.595,4327.395,262220
17.10.2025 14:00:00.000 GMT+0300,4327.355,4335.755,4326.085,4334.535,257549.99
17.10.2025 14:05:00.000 GMT+0300,4334.475,4335.575,4328.235,4331.125,292500
17.10.2025 14:10:00.000 GMT+0300,4331.105,4332.715,4316.355,4319.325,581430.01
17.10.2025 14:15:00.000 GMT+0300,4319.355,4331.205,4318.285,4330.125,851320
17.10.2025 14:20:00.000 GMT+0300,4330.159,4332.409,4325.039,4327.479,682480.01
17.10.2025 14:25:00.000 GMT+0300,4327.479,4328.099,4320.399,4321.898,738709.99
17.10.2025 14:30:00.000 GMT+0300,4321.898,4322.569,4304.729,4308.345,780979.98
17.10.2025 14:35:00.000 GMT+0300,4308.265,4319.085,4304.505,4318.985,418960
17.10.2025 14:40:00.000 GMT+0300,4319.015,4319.465,4303.165,4307.295,752430.01
17.10.2025 14:45:00.000 GMT+0300,4307.275,4314.035,4305.359,4307.278,344550.01
17.10.2025 14:50:00.000 GMT+0300,4307.278,4310.145,4299.685,4301.855,468840.01
17.10.2025 14:55:00.000 GMT+0300,4301.895,4304.645,4286.435,4286.795,551970.01
17.10.2025 15:00:00.000 GMT+0300,4286.775,4293.355,4283.355,4287.485,498120
17.10.2025 15:05:00.000 GMT+0300,4287.455,4305.445,4286.935,4303.015,414779.99
17.10.2025 15:10:00.000 GMT+0300,4303.035,4316.295,4300.345,4314.939,410920
17.10.2025 15:15:00.000 GMT+0300,4314.919,4315.435,4307.495,4307.858,501070
17.10.2025 15:20:00.000 GMT+0300,4307.858,4307.858,4292.775,4293.165,620989.99
17.10.2025 15:25:00.000 GMT+0300,4293.215,4300.725,4291.778,4293.039,431390
17.10.2025 15:30:00.000 GMT+0300,4293.039,4311.305,4290.955,4309.605,397740.01
17.10.2025 15:35:00.000 GMT+0300,4309.625,4313.165,4306.725,4308.425,503570
17.10.2025 15:40:00.000 GMT+0300,4308.315,4315.355,4306.415,4314.255,369950
17.10.2025 15:45:00.000 GMT+0300,4314.225,4318.585,4312.555,4318.095,315840.01
17.10.2025 15:50:00.000 GMT+0300,4317.985,4319.785,4313.939,4315.898,519339.99
17.10.2025 15:55:00.000 GMT+0300,4315.949,4318.225,4310.565,4314.209,348130
17.10.2025 16:00:00.000 GMT+0300,4314.349,4315.995,4302.065,4302.455,582150.01
17.10.2025 16:05:00.000 GMT+0300,4302.445,4308.865,4300.875,4306.895,445720.01
17.10.2025 16:10:00.000 GMT+0300,4306.835,4313.635,4305.145,4312.848,288910
17.10.2025 16:15:00.000 GMT+0300,4313.048,4317.275,4303.655,4307.855,364630
17.10.2025 16:20:00.000 GMT+0300,4307.915,4314.895,4306.798,4310.085,320560
17.10.2025 16:25:00.000 GMT+0300,4310.045,4316.085,4309.685,4315.975,253760.01
17.10.2025 16:30:00.000 GMT+0300,4315.835,4316.715,4289.235,4294.585,495709.99
17.10.2025 16:35:00.000 GMT+0300,4294.685,4294.905,4258.115,4281.215,643290
17.10.2025 16:40:00.000 GMT+0300,4280.995,4290.405,4276.279,4285.895,626699.99
17.10.2025 16:45:00.000 GMT+0300,4285.985,4293.248,4278.715,4282.385,634360.01
17.10.2025 16:50:00.000 GMT+0300,4282.485,4290.855,4277.555,4290.515,652460.01
17.10.2025 16:55:00.000 GMT+0300,4290.505,4291.065,4271.355,4273.485,786720
17.10.2025 17:00:00.000 GMT+0300,4273.635,4274.225,4236.015,4238.115,970292
17.10.2025 17:05:00.000 GMT+0300,4238.205,4245.488,4223.758,4237.048,856010
17.10.2025 17:10:00.000 GMT+0300,4237.178,4252.178,4216.545,4216.959,951700
17.10.2025 17:15:00.000 GMT+0300,4216.869,4242.088,4216.869,4235.929,873080
17.10.2025 17:20:00.000 GMT+0300,4235.929,4236.659,4216.465,4225.615,924910.02
17.10.2025 17:25:00.000 GMT+0300,4225.655,4244.748,4225.358,4240.389,674179.99
17.10.2025 17:30:00.000 GMT+0300,4241.265,4247.355,4235.715,4236.045,591450.01
17.10.2025 17:35:00.000 GMT+0300,4235.878,4258.575,4230.185,4258.555,633879.99
17.10.2025 17:40:00.000 GMT+0300,4259.235,4266.145,4254.695,4258.495,524810
17.10.2025 17:45:00.000 GMT+0300,4258.965,4259.935,4247.005,4253.725,797480
17.10.2025 17:50:00.000 GMT+0300,4253.645,4260.225,4252.465,4259.405,689980
17.10.2025 17:55:00.000 GMT+0300,4259.685,4260.135,4243.475,4248.635,1427389.99
17.10.2025 18:00:00.000 GMT+0300,4248.635,4259.125,4244.425,4253.485,881580
17.10.2025 18:05:00.000 GMT+0300,4253.515,4256.415,4244.885,4251.785,1039240.02
17.10.2025 18:10:00.000 GMT+0300,4251.795,4254.915,4239.895,4242.005,816689.99
17.10.2025 18:15:00.000 GMT+0300,4242.085,4248.625,4236.475,4238.585,676030
17.10.2025 18:20:00.000 GMT+0300,4238.755,4243.775,4230.675,4241.158,693579.99
17.10.2025 18:25:00.000 GMT+0300,4241.158,4248.805,4238.555,4248.015,336710.01
17.10.2025 18:30:00.000 GMT+0300,4248.025,4253.765,4245.305,4253.448,368190.01
17.10.2025 18:35:00.000 GMT+0300,4253.448,4258.998,4251.885,4253.755,300100
17.10.2025 18:40:00.000 GMT+0300,4253.975,4257.695,4251.115,4255.285,330169.99
17.10.2025 18:45:00.000 GMT+0300,4255.285,4256.165,4244.965,4245.725,297080
17.10.2025 18:50:00.000 GMT+0300,4245.725,4248.785,4241.035,4245.405,301460
17.10.2025 18:55:00.000 GMT+0300,4245.465,4247.365,4236.045,4237.235,283080
17.10.2025 19:00:00.000 GMT+0300,4237.245,4244.725,4234.505,4241.805,345780
17.10.2025 19:05:00.000 GMT+0300,4242.095,4242.665,4224.965,4227.325,419620
17.10.2025 19:10:00.000 GMT+0300,4227.295,4237.265,4227.095,4233.635,363320
17.10.2025 19:15:00.000 GMT+0300,4233.485,4239.175,4226.145,4231.755,350619.99
17.10.2025 19:20:00.000 GMT+0300,4231.765,4238.935,4228.665,4228.795,291230
17.10.2025 19:25:00.000 GMT+0300,4229.065,4229.515,4214.695,4215.208,386070
17.10.2025 19:30:00.000 GMT+0300,4214.635,4219.945,4205.525,4213.365,469579.99
17.10.2025 19:35:00.000 GMT+0300,4213.445,4217.265,4207.055,4216.625,435650.01
17.10.2025 19:40:00.000 GMT+0300,4216.605,4221.195,4206.915,4208.145,401580
17.10.2025 19:45:00.000 GMT+0300,4208.275,4216.435,4203.135,4215.805,453880
17.10.2025 19:50:00.000 GMT+0300,4215.825,4220.415,4205.495,4211.075,459790
17.10.2025 19:55:00.000 GMT+0300,4211.035,4211.165,4200.055,4204.465,530920.01
17.10.2025 20:00:00.000 GMT+0300,4204.545,4208.898,4185.425,4194.998,644090
17.10.2025 20:05:00.000 GMT+0300,4195.049,4203.408,4191.689,4192.565,574250.01
17.10.2025 20:10:00.000 GMT+0300,4193.075,4206.375,4192.485,4206.375,469990.01
17.10.2025 20:15:00.000 GMT+0300,4206.405,4206.405,4198.769,4203.348,464179.99
17.10.2025 20:20:00.000 GMT+0300,4203.348,4214.148,4198.898,4208.898,448760
17.10.2025 20:25:00.000 GMT+0300,4208.898,4210.075,4199.935,4200.685,851980.01
17.10.2025 20:30:00.000 GMT+0300,4200.685,4205.298,4196.105,4202.455,687000
17.10.2025 20:35:00.000 GMT+0300,4202.465,4213.248,4202.448,4211.955,482999.99
17.10.2025 20:40:00.000 GMT+0300,4211.935,4228.248,4211.155,4222.118,457450
17.10.2025 20:45:00.000 GMT+0300,4222.108,4226.005,4216.475,4224.778,485010.01
17.10.2025 20:50:00.000 GMT+0300,4224.798,4225.105,4219.075,4219.495,403720
17.10.2025 20:55:00.000 GMT+0300,4219.475,4223.065,4217.248,4220.648,799360
17.10.2025 21:00:00.000 GMT+0300,4220.705,4229.975,4217.748,4229.435,844130.01
17.10.2025 21:05:00.000 GMT+0300,4229.435,4238.465,4227.385,4236.585,344620
17.10.2025 21:10:00.000 GMT+0300,4236.535,4241.355,4230.398,4233.048,426100
17.10.2025 21:15:00.000 GMT+0300,4233.048,4239.835,4230.745,4239.028,296920
17.10.2025 21:20:00.000 GMT+0300,4239.078,4241.715,4235.058,4236.275,252360
17.10.2025 21:25:00.000 GMT+0300,4236.515,4244.445,4235.445,4244.355,261130
17.10.2025 21:30:00.000 GMT+0300,4244.375,4244.435,4236.665,4238.835,214510
17.10.2025 21:35:00.000 GMT+0300,4238.955,4243.655,4238.955,4240.945,220410
17.10.2025 21:40:00.000 GMT+0300,4241.185,4242.195,4233.895,4233.995,194040
17.10.2025 21:45:00.000 GMT+0300,4233.975,4240.765,4233.975,4240.325,205920
17.10.2025 21:50:00.000 GMT+0300,4240.225,4242.015,4234.295,4234.735,163320
17.10.2025 21:55:00.000 GMT+0300,4234.765,4235.485,4231.735,4235.335,186779.99
17.10.2025 22:00:00.000 GMT+0300,4235.645,4237.725,4232.305,4232.545,220130
17.10.2025 22:05:00.000 GMT+0300,4232.575,4237.595,4230.285,4230.335,197350
17.10.2025 22:10:00.000 GMT+0300,4230.385,4231.465,4222.305,4223.345,207390
17.10.2025 22:15:00.000 GMT+0300,4223.765,4224.805,4212.385,4213.575,248530
17.10.2025 22:20:00.000 GMT+0300,4213.565,4224.138,4213.555,4220.785,298200
17.10.2025 22:25:00.000 GMT+0300,4220.685,4221.905,4214.275,4216.255,226870
17.10.2025 22:30:00.000 GMT+0300,4216.265,4228.885,4216.265,4226.675,242320
17.10.2025 22:35:00.000 GMT+0300,4226.665,4227.825,4222.485,4224.935,199120
17.10.2025 22:40:00.000 GMT+0300,4224.955,4225.485,4221.235,4221.655,163920
17.10.2025 22:45:00.000 GMT+0300,4221.635,4223.115,4219.465,4221.455,203610
17.10.2025 22:50:00.000 GMT+0300,4221.445,4227.645,4218.565,4219.135,232140
17.10.2025 22:55:00.000 GMT+0300,4218.895,4231.225,4218.185,4225.395,332400.01
17.10.2025 23:00:00.000 GMT+0300,4225.725,4233.755,4219.765,4220.215,265100.01
17.10.2025 23:05:00.000 GMT+0300,4220.745,4232.895,4220.555,4231.725,204040
17.10.2025 23:10:00.000 GMT+0300,4231.735,4233.385,4229.315,4231.655,130080
17.10.2025 23:15:00.000 GMT+0300,4231.665,4237.005,4230.725,4235.105,186820
17.10.2025 23:20:00.000 GMT+0300,4235.225,4238.395,4232.815,4236.815,150530
17.10.2025 23:25:00.000 GMT+0300,4236.775,4246.025,4236.545,4245.495,173430
17.10.2025 23:30:00.000 GMT+0300,4245.495,4245.545,4242.125,4243.335,158020
17.10.2025 23:35:00.000 GMT+0300,4243.455,4247.698,4242.205,4246.115,160170
17.10.2025 23:40:00.000 GMT+0300,4246.105,4247.435,4243.165,4246.548,242290
17.10.2025 23:45:00.000 GMT+0300,4246.365,4249.565,4245.355,4246.565,195840
17.10.2025 23:50:00.000 GMT+0300,4246.575,4248.015,4243.215,4246.585,152960
17.10.2025 23:55:00.000 GMT+0300,4246.365,4252.198,4246.355,4250.855,150120
18.10.2025 00:00:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 00:05:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 00:10:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 00:15:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 00:20:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 00:25:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 00:30:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 00:35:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 00:40:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 00:45:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 00:50:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 00:55:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 01:00:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 01:05:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 01:10:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 01:15:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 01:20:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 01:25:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 01:30:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 01:35:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 01:40:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 01:45:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 01:50:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 01:55:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 02:00:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 02:05:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 02:10:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 02:15:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 02:20:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 02:25:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 02:30:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 02:35:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 02:40:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 02:45:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 02:50:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 02:55:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 03:00:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 03:05:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 03:10:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 03:15:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 03:20:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 03:25:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 03:30:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 03:35:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 03:40:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 03:45:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 03:50:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 03:55:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 04:00:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 04:05:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 04:10:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 04:15:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 04:20:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 04:25:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 04:30:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 04:35:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 04:40:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 04:45:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 04:50:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 04:55:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 05:00:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 05:05:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 05:10:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 05:15:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 05:20:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 05:25:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 05:30:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 05:35:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 05:40:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 05:45:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 05:50:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 05:55:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 06:00:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 06:05:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 06:10:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 06:15:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 06:20:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 06:25:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 06:30:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 06:35:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 06:40:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 06:45:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 06:50:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 06:55:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 07:00:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 07:05:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 07:10:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 07:15:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 07:20:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 07:25:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 07:30:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 07:35:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 07:40:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 07:45:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 07:50:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 07:55:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 08:00:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 08:05:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 08:10:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 08:15:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 08:20:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 08:25:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 08:30:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 08:35:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 08:40:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 08:45:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 08:50:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 08:55:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 09:00:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 09:05:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 09:10:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 09:15:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 09:20:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 09:25:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 09:30:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 09:35:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 09:40:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 09:45:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 09:50:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 09:55:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 10:00:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 10:05:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 10:10:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 10:15:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 10:20:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 10:25:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 10:30:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 10:35:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 10:40:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 10:45:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 10:50:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 10:55:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 11:00:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
18.10.2025 11:05:00.000 GMT+0300,4250.855,4250.855,4250.855,4250.855,0
