<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.04.02	12:20:00	13373.50	13373.80	13372.70	13373.70	245	0	0
2021.04.02	12:25:00	13373.50	13375.70	13373.30	13375.70	535	0	0
2021.04.02	12:30:00	13375.50	13376.00	13372.80	13373.10	465	0	0
2021.04.02	12:35:00	13372.80	13374.60	13372.10	13374.20	625	0	0
2021.04.02	12:40:00	13374.00	13374.20	13372.70	13373.30	395	0	0
2021.04.02	12:45:00	13373.20	13373.70	13372.50	13373.00	425	0	0
2021.04.02	12:50:00	13372.80	13373.00	13371.70	13372.60	335	0	0
2021.04.02	12:55:00	13372.50	13373.10	13371.80	13373.10	285	0	0
2021.04.02	13:00:00	13373.00	13375.20	13373.00	13374.30	535	0	0
2021.04.02	13:05:00	13374.50	13375.30	13372.00	13375.30	745	0	0
2021.04.02	13:10:00	13375.50	13375.60	13372.70	13373.30	865	0	0
2021.04.02	13:15:00	13373.20	13373.70	13371.80	13372.20	435	0	0
2021.04.02	13:20:00	13372.10	13372.30	13370.70	13370.80	305	0	0
2021.04.02	13:25:00	13370.70	13370.70	13362.30	13364.20	1355	0	0
2021.04.02	13:30:00	13364.50	13364.80	13359.70	13360.80	1075	0	0
2021.04.02	13:35:00	13361.00	13364.70	13356.30	13358.50	1655	0	0
2021.04.02	13:40:00	13358.20	13362.60	13358.20	13362.20	945	0	0
2021.04.02	13:45:00	13362.10	13364.60	13361.80	13364.50	635	0	0
2021.04.02	13:50:00	13364.30	13366.30	13359.30	13360.20	1455	0	0
2021.04.02	13:55:00	13360.10	13366.20	13359.70	13364.20	1415	0	0
2021.04.02	14:00:00	13364.60	13367.60	13362.10	13363.20	1695	0	0
2021.04.02	14:05:00	13362.80	13364.20	13361.80	13363.60	865	0	0
2021.04.02	14:10:00	13363.50	13366.80	13362.80	13366.50	925	0	0
2021.04.02	14:15:00	13366.60	13369.10	13366.50	13368.10	925	0	0
2021.04.02	14:20:00	13367.80	13371.20	13367.80	13371.10	1225	0	0
2021.04.02	14:25:00	13371.20	13371.80	13368.20	13369.80	985	0	0
2021.04.02	14:30:00	13370.00	13372.60	13369.50	13370.20	945	0	0
2021.04.02	14:35:00	13370.10	13370.10	13366.80	13370.00	1215	0	0
2021.04.02	14:40:00	13370.10	13370.60	13368.70	13369.20	425	0	0
2021.04.02	14:45:00	13369.30	13369.70	13363.50	13364.10	1345	0	0
2021.04.02	14:50:00	13364.30	13366.00	13363.70	13365.10	815	0	0
2021.04.02	14:55:00	13365.20	13372.20	13365.00	13372.20	1035	0	0
2021.04.02	15:00:00	13372.60	13373.00	13370.00	13371.30	1115	0	0
2021.04.02	15:05:00	13371.70	13378.70	13371.60	13375.00	2655	0	0
2021.04.02	15:10:00	13375.20	13376.80	13372.50	13375.30	1155	0	0
2021.04.02	15:15:00	13375.60	13377.60	13368.20	13368.30	2085	0	0
2021.04.02	15:20:00	13369.00	13379.10	13365.70	13377.50	2345	0	0
2021.04.02	15:25:00	13377.70	13380.10	13374.70	13377.30	2135	0	0
2021.04.02	15:30:00	13375.50	13401.20	13355.80	13376.60	20105	0	0
2021.04.02	15:35:00	13371.80	13389.00	13370.20	13374.80	7475	0	0
2021.04.02	15:40:00	13370.50	13379.60	13366.10	13379.60	3895	0	0
2021.04.02	15:45:00	13379.70	13395.70	13379.60	13388.50	6315	0	0
2021.04.02	15:50:00	13388.60	13399.30	13387.00	13394.00	4675	0	0
2021.04.02	15:55:00	13393.80	13394.80	13383.10	13385.80	4335	0	0
2021.04.02	16:00:00	13385.60	13386.80	13374.10	13377.50	4665	0	0
2021.04.02	16:05:00	13378.00	13381.60	13368.80	13377.00	6015	0	0
2021.04.02	16:10:00	13376.50	13379.20	13373.50	13374.20	911	0	0
2021.04.05	01:00:00	13341.20	13350.70	13314.60	13348.20	12375	0	0
2021.04.05	01:05:00	13348.10	13359.20	13341.30	13349.20	6755	0	0
2021.04.05	01:10:00	13348.80	13355.50	13340.10	13342.20	6175	0	0
2021.04.05	01:15:00	13342.30	13350.80	13342.30	13350.20	2165	0	0
2021.04.05	01:20:00	13350.10	13352.50	13344.10	13346.20	3035	0	0
2021.04.05	01:25:00	13345.80	13346.60	13337.70	13341.20	3245	0	0
2021.04.05	01:30:00	13338.70	13339.10	13325.00	13326.00	4055	0	0
2021.04.05	01:35:00	13326.10	13332.00	13325.50	13331.00	2585	0	0
2021.04.05	01:40:00	13330.60	13336.70	13327.00	13332.70	3205	0	0
2021.04.05	01:45:00	13332.50	13339.20	13331.10	13335.50	2355	0	0
2021.04.05	01:50:00	13335.20	13335.20	13327.70	13331.20	2695	0	0
2021.04.05	01:55:00	13330.80	13343.10	13327.30	13331.20	4285	0	0
2021.04.05	02:00:00	13331.70	13337.00	13331.00	13334.20	1965	0	0
2021.04.05	02:05:00	13332.60	13333.50	13326.00	13326.60	2755	0	0
2021.04.05	02:10:00	13326.50	13334.00	13326.20	13331.80	1815	0	0
2021.04.05	02:15:00	13332.60	13342.70	13326.50	13341.70	3215	0	0
2021.04.05	02:20:00	13341.10	13347.30	13340.20	13346.70	2065	0	0
2021.04.05	02:25:00	13346.80	13355.00	13345.20	13352.30	3285	0	0
2021.04.05	02:30:00	13352.50	13355.30	13349.80	13350.10	1775	0	0
2021.04.05	02:35:00	13349.80	13356.80	13349.20	13356.80	2665	0	0
2021.04.05	02:40:00	13356.70	13357.10	13353.50	13354.10	1445	0	0
2021.04.05	02:45:00	13354.20	13356.10	13350.20	13354.70	2275	0	0
2021.04.05	02:50:00	13354.80	13363.50	13353.00	13362.80	2325	0	0
2021.04.05	02:55:00	13362.60	13365.70	13358.80	13360.50	1865	0	0
2021.04.05	03:00:00	13360.60	13360.60	13351.30	13355.60	3485	0	0
2021.04.05	03:05:00	13355.30	13359.10	13352.20	13352.80	1925	0	0
2021.04.05	03:10:00	13353.20	13353.60	13344.10	13345.50	2555	0	0
2021.04.05	03:15:00	13345.20	13345.80	13342.00	13343.30	2125	0	0
2021.04.05	03:20:00	13342.70	13348.30	13342.60	13347.20	1725	0	0
2021.04.05	03:25:00	13347.50	13350.00	13344.20	13348.10	1665	0	0
2021.04.05	03:30:00	13348.00	13355.50	13346.20	13354.70	2375	0	0
2021.04.05	03:35:00	13354.60	13356.00	13352.20	13353.70	1775	0	0
2021.04.05	03:40:00	13353.60	13356.50	13349.60	13354.20	2135	0	0
2021.04.05	03:45:00	13354.30	13355.50	13352.30	13355.10	1465	0	0
2021.04.05	03:50:00	13355.00	13358.80	13353.30	13356.60	1785	0	0
2021.04.05	03:55:00	13356.70	13356.70	13350.20	13351.70	1625	0	0
2021.04.05	04:00:00	13352.00	13353.50	13350.70	13352.20	1145	0	0
2021.04.05	04:05:00	13352.70	13352.70	13350.20	13351.60	1115	0	0
2021.04.05	04:10:00	13351.70	13352.60	13348.60	13349.30	1005	0	0
2021.04.05	04:15:00	13349.60	13350.20	13348.00	13348.60	1175	0	0
2021.04.05	04:20:00	13348.50	13352.30	13348.10	13351.80	1295	0	0
2021.04.05	04:25:00	13351.60	13353.20	13349.70	13350.50	1525	0	0
2021.04.05	04:30:00	13350.20	13351.70	13348.70	13350.00	1295	0	0
2021.04.05	04:35:00	13350.50	13352.60	13350.10	13352.10	1055	0	0
2021.04.05	04:40:00	13351.80	13352.00	13350.10	13350.10	565	0	0
2021.04.05	04:45:00	13350.00	13355.60	13347.80	13354.50	1725	0	0
2021.04.05	04:50:00	13354.60	13355.00	13350.30	13352.70	1325	0	0
2021.04.05	04:55:00	13353.00	13353.60	13349.50	13351.50	1075	0	0
2021.04.05	05:00:00	13351.30	13356.70	13350.60	13356.60	1235	0	0
2021.04.05	05:05:00	13356.50	13356.50	13351.10	13352.60	1685	0	0
2021.04.05	05:10:00	13352.20	13352.20	13344.10	13345.50	1425	0	0
2021.04.05	05:15:00	13345.20	13345.50	13334.10	13337.60	2465	0	0
2021.04.05	05:20:00	13337.50	13341.60	13337.10	13341.20	1135	0	0
2021.04.05	05:25:00	13340.80	13343.50	13337.70	13338.00	1275	0	0
2021.04.05	05:30:00	13337.80	13339.60	13332.70	13333.60	1625	0	0
2021.04.05	05:35:00	13333.70	13335.80	13332.10	13334.50	1095	0	0
2021.04.05	05:40:00	13334.20	13336.50	13328.20	13330.70	1795	0	0
2021.04.05	05:45:00	13330.20	13334.00	13330.00	13331.80	1345	0	0
2021.04.05	05:50:00	13331.60	13331.60	13328.10	13328.20	1045	0	0
2021.04.05	05:55:00	13328.10	13332.50	13328.10	13330.70	1365	0	0
2021.04.05	06:00:00	13330.50	13335.00	13330.50	13333.30	1295	0	0
2021.04.05	06:05:00	13333.50	13335.50	13332.60	13335.50	985	0	0
2021.04.05	06:10:00	13335.70	13335.70	13332.80	13333.00	505	0	0
2021.04.05	06:15:00	13332.80	13336.00	13332.80	13336.00	1105	0	0
2021.04.05	06:20:00	13336.20	13338.60	13336.20	13336.50	975	0	0
2021.04.05	06:25:00	13336.30	13339.30	13335.10	13337.30	1095	0	0
2021.04.05	06:30:00	13337.00	13338.20	13334.50	13336.20	845	0	0
2021.04.05	06:35:00	13336.10	13336.50	13332.60	13334.20	975	0	0
2021.04.05	06:40:00	13334.10	13336.80	13332.50	13333.20	1075	0	0
2021.04.05	06:45:00	13333.10	13335.10	13331.60	13334.50	1085	0	0
2021.04.05	06:50:00	13333.70	13335.70	13333.30	13335.20	995	0	0
2021.04.05	06:55:00	13335.30	13337.00	13334.70	13336.70	835	0	0
2021.04.05	07:00:00	13337.00	13344.50	13336.70	13340.30	1815	0	0
2021.04.05	07:05:00	13340.50	13342.10	13337.70	13341.20	1205	0	0
2021.04.05	07:10:00	13341.10	13341.20	13338.00	13339.10	895	0	0
2021.04.05	07:15:00	13338.80	13339.20	13336.30	13336.80	985	0	0
2021.04.05	07:20:00	13336.70	13338.00	13333.50	13333.60	1235	0	0
2021.04.05	07:25:00	13334.10	13335.80	13333.10	13334.60	1195	0	0
2021.04.05	07:30:00	13334.20	13335.50	13333.60	13335.50	675	0	0
2021.04.05	07:35:00	13335.80	13337.50	13335.70	13336.80	505	0	0
2021.04.05	07:40:00	13337.00	13337.10	13335.60	13335.70	745	0	0
2021.04.05	07:45:00	13335.80	13337.70	13333.80	13334.00	1155	0	0
2021.04.05	07:50:00	13333.80	13335.80	13330.70	13332.00	1065	0	0
2021.04.05	07:55:00	13331.70	13334.30	13331.60	13332.20	1175	0	0
2021.04.05	08:00:00	13332.10	13336.00	13332.10	13335.20	1135	0	0
2021.04.05	08:05:00	13335.00	13337.80	13334.20	13337.50	925	0	0
2021.04.05	08:10:00	13337.60	13339.50	13337.50	13339.30	915	0	0
2021.04.05	08:15:00	13339.20	13341.30	13337.60	13338.70	965	0	0
2021.04.05	08:20:00	13338.60	13340.30	13337.20	13339.70	735	0	0
2021.04.05	08:25:00	13339.60	13341.30	13338.60	13341.10	735	0	0
2021.04.05	08:30:00	13341.20	13341.60	13339.80	13341.30	835	0	0
2021.04.05	08:35:00	13341.50	13343.80	13340.20	13342.00	1165	0	0
2021.04.05	08:40:00	13341.80	13343.50	13341.50	13343.00	1035	0	0
2021.04.05	08:45:00	13343.30	13344.30	13341.50	13343.50	985	0	0
2021.04.05	08:50:00	13343.30	13344.70	13342.60	13343.00	895	0	0
2021.04.05	08:55:00	13342.80	13342.80	13336.10	13338.00	2025	0	0
2021.04.05	09:00:00	13337.80	13337.80	13322.00	13327.00	3425	0	0
2021.04.05	09:05:00	13327.10	13328.20	13324.50	13325.60	1665	0	0
2021.04.05	09:10:00	13325.30	13329.70	13324.80	13329.00	1245	0	0
2021.04.05	09:15:00	13328.80	13335.00	13328.80	13332.70	1475	0	0
2021.04.05	09:20:00	13332.60	13335.10	13332.50	13334.60	1075	0	0
2021.04.05	09:25:00	13334.30	13340.50	13334.20	13339.70	1725	0	0
2021.04.05	09:30:00	13339.30	13341.20	13338.00	13340.10	765	0	0
2021.04.05	09:35:00	13340.20	13340.20	13334.20	13334.80	1105	0	0
2021.04.05	09:40:00	13334.70	13339.00	13334.10	13335.60	1525	0	0
2021.04.05	09:45:00	13335.30	13335.30	13332.10	13333.50	1345	0	0
2021.04.05	09:50:00	13333.70	13334.70	13332.00	13333.00	1165	0	0
2021.04.05	09:55:00	13332.80	13336.70	13332.00	13334.80	1095	0	0
2021.04.05	10:00:00	13333.30	13333.50	13328.60	13329.70	1445	0	0
2021.04.05	10:05:00	13329.00	13336.30	13328.80	13335.50	1725	0	0
2021.04.05	10:10:00	13334.70	13335.50	13330.70	13331.00	975	0	0
2021.04.05	10:15:00	13332.20	13333.00	13325.60	13325.60	1465	0	0
2021.04.05	10:20:00	13326.10	13328.10	13324.70	13325.80	1335	0	0
2021.04.05	10:25:00	13325.70	13328.10	13322.80	13326.80	1805	0	0
2021.04.05	10:30:00	13327.00	13331.10	13325.70	13330.80	1025	0	0
2021.04.05	10:35:00	13330.10	13331.20	13325.30	13328.00	1535	0	0
2021.04.05	10:40:00	13328.10	13328.10	13321.60	13324.10	1435	0	0
2021.04.05	10:45:00	13324.20	13327.30	13323.30	13327.10	815	0	0
2021.04.05	10:50:00	13327.30	13330.60	13326.10	13329.60	915	0	0
2021.04.05	10:55:00	13329.80	13333.30	13328.70	13331.60	1185	0	0
2021.04.05	11:00:00	13332.20	13334.50	13332.20	13334.30	765	0	0
2021.04.05	11:05:00	13334.50	13336.20	13333.60	13334.30	1015	0	0
2021.04.05	11:10:00	13334.60	13357.50	13334.60	13354.00	4045	0	0
2021.04.05	11:15:00	13354.20	13363.60	13352.50	13362.60	2565	0	0
2021.04.05	11:20:00	13362.70	13367.70	13362.20	13363.60	2345	0	0
2021.04.05	11:25:00	13363.20	13363.20	13355.70	13358.60	1655	0	0
2021.04.05	11:30:00	13358.50	13367.80	13358.10	13367.60	2015	0	0
2021.04.05	11:35:00	13367.70	13374.50	13366.10	13367.10	2315	0	0
2021.04.05	11:40:00	13366.60	13368.00	13365.80	13367.30	755	0	0
2021.04.05	11:45:00	13367.20	13367.20	13361.20	13364.80	1655	0	0
2021.04.05	11:50:00	13365.00	13365.60	13363.60	13365.20	795	0	0
2021.04.05	11:55:00	13365.30	13369.70	13362.20	13369.20	1255	0	0
2021.04.05	12:00:00	13369.10	13370.20	13360.30	13365.80	2495	0	0
2021.04.05	12:05:00	13365.30	13368.60	13365.10	13367.80	1395	0	0
2021.04.05	12:10:00	13368.00	13371.70	13367.10	13371.60	1315	0	0
2021.04.05	12:15:00	13371.70	13373.60	13368.80	13373.20	1255	0	0
2021.04.05	12:20:00	13373.00	13376.70	13373.00	13374.00	1105	0	0
2021.04.05	12:25:00	13373.80	13383.10	13373.80	13382.70	1905	0	0
2021.04.05	12:30:00	13383.00	13383.30	13381.70	13382.20	735	0	0
2021.04.05	12:35:00	13382.30	13388.80	13382.10	13388.70	1115	0	0
2021.04.05	12:40:00	13389.00	13392.60	13387.80	13389.80	1855	0	0
2021.04.05	12:45:00	13389.70	13389.70	13385.60	13386.50	1025	0	0
2021.04.05	12:50:00	13386.60	13386.60	13383.20	13383.60	975	0	0
2021.04.05	12:55:00	13383.50	13386.60	13381.60	13386.60	1255	0	0
2021.04.05	13:00:00	13386.50	13386.80	13380.30	13380.30	955	0	0
2021.04.05	13:05:00	13380.50	13383.20	13380.50	13381.60	895	0	0
2021.04.05	13:10:00	13381.30	13383.20	13379.70	13383.10	1025	0	0
2021.04.05	13:15:00	13383.50	13390.20	13383.50	13389.00	1195	0	0
2021.04.05	13:20:00	13388.80	13389.50	13386.30	13389.30	925	0	0
2021.04.05	13:25:00	13389.20	13393.20	13388.70	13390.00	1565	0	0
2021.04.05	13:30:00	13390.20	13390.70	13384.60	13385.10	1465	0	0
2021.04.05	13:35:00	13384.80	13385.30	13381.70	13384.00	925	0	0
2021.04.05	13:40:00	13384.10	13384.80	13380.60	13382.10	1045	0	0
2021.04.05	13:45:00	13382.00	13382.20	13373.10	13374.30	1645	0	0
2021.04.05	13:50:00	13374.10	13376.10	13370.70	13372.20	1985	0	0
2021.04.05	13:55:00	13372.00	13372.20	13367.80	13371.00	1615	0	0
2021.04.05	14:00:00	13371.10	13375.10	13370.60	13375.10	1555	0	0
2021.04.05	14:05:00	13375.20	13381.00	13374.50	13379.20	1335	0	0
2021.04.05	14:10:00	13379.10	13383.10	13377.60	13382.60	1185	0	0
2021.04.05	14:15:00	13383.10	13386.30	13381.30	13384.00	1935	0	0
2021.04.05	14:20:00	13384.10	13389.20	13383.70	13388.60	1615	0	0
2021.04.05	14:25:00	13388.70	13390.70	13381.60	13381.60	2365	0	0
2021.04.05	14:30:00	13381.50	13382.00	13374.50	13380.30	2255	0	0
2021.04.05	14:35:00	13380.00	13386.70	13380.00	13383.30	1865	0	0
2021.04.05	14:40:00	13383.70	13388.30	13381.80	13383.20	1975	0	0
2021.04.05	14:45:00	13383.00	13390.60	13383.00	13389.30	1615	0	0
2021.04.05	14:50:00	13389.70	13393.00	13388.00	13392.60	1555	0	0
2021.04.05	14:55:00	13392.50	13393.10	13391.70	13393.10	785	0	0
2021.04.05	15:00:00	13393.00	13396.60	13391.10	13395.30	2575	0	0
2021.04.05	15:05:00	13395.50	13397.00	13385.10	13388.50	2705	0	0
2021.04.05	15:10:00	13388.60	13390.20	13381.10	13381.20	1735	0	0
2021.04.05	15:15:00	13381.10	13383.60	13379.30	13379.30	2255	0	0
2021.04.05	15:20:00	13379.50	13386.30	13376.70	13386.30	2235	0	0
2021.04.05	15:25:00	13386.50	13389.50	13383.20	13387.60	1985	0	0
2021.04.05	15:30:00	13387.30	13393.10	13386.70	13391.80	1665	0	0
2021.04.05	15:35:00	13392.00	13420.60	13391.60	13418.30	3675	0	0
2021.04.05	15:40:00	13419.00	13431.30	13419.00	13431.00	3495	0	0
2021.04.05	15:45:00	13431.10	13436.10	13429.00	13432.20	2835	0	0
2021.04.05	15:50:00	13432.10	13441.50	13432.10	13433.50	2615	0	0
2021.04.05	15:55:00	13433.30	13438.70	13431.80	13433.20	2435	0	0
2021.04.05	16:00:00	13433.50	13435.30	13428.50	13428.60	2185	0	0
2021.04.05	16:05:00	13429.10	13431.00	13422.30	13429.60	2635	0	0
2021.04.05	16:10:00	13429.50	13432.70	13427.80	13432.20	1575	0	0
2021.04.05	16:15:00	13432.30	13438.10	13429.80	13437.50	1745	0	0
2021.04.05	16:20:00	13437.30	13437.60	13432.20	13432.80	1455	0	0
2021.04.05	16:25:00	13433.00	13437.20	13427.60	13435.50	3915	0	0
2021.04.05	16:30:00	13434.60	13451.60	13419.00	13447.10	12075	0	0
2021.04.05	16:35:00	13447.20	13453.70	13431.60	13449.10	8775	0	0
2021.04.05	16:40:00	13448.10	13455.10	13439.80	13451.60	8455	0	0
2021.04.05	16:45:00	13452.00	13487.80	13451.50	13487.70	5455	0	0
2021.04.05	16:50:00	13487.80	13494.50	13482.10	13485.70	6365	0	0
2021.04.05	16:55:00	13486.20	13491.20	13479.70	13486.60	5285	0	0
2021.04.05	17:00:00	13486.30	13493.80	13466.70	13491.50	7925	0	0
2021.04.05	17:05:00	13491.80	13504.00	13481.80	13500.80	6095	0	0
2021.04.05	17:10:00	13501.10	13506.80	13495.10	13499.50	4685	0	0
2021.04.05	17:15:00	13499.30	13514.20	13499.30	13514.10	6365	0	0
2021.04.05	17:20:00	13514.20	13526.70	13511.70	13521.80	5255	0	0
2021.04.05	17:25:00	13521.50	13526.10	13516.20	13523.50	4665	0	0
2021.04.05	17:30:00	13523.80	13534.70	13521.00	13532.70	3515	0	0
2021.04.05	17:35:00	13533.10	13541.10	13527.80	13539.70	3755	0	0
2021.04.05	17:40:00	13540.20	13545.00	13533.50	13545.00	5175	0	0
2021.04.05	17:45:00	13545.10	13547.50	13536.30	13543.10	3125	0	0
2021.04.05	17:50:00	13543.00	13543.00	13531.00	13531.00	4635	0	0
2021.04.05	17:55:00	13531.10	13540.20	13523.80	13530.60	4545	0	0
2021.04.05	18:00:00	13531.10	13535.10	13519.30	13534.80	5275	0	0
2021.04.05	18:05:00	13534.60	13537.00	13523.70	13530.20	4915	0	0
2021.04.05	18:10:00	13530.30	13540.50	13528.60	13538.10	4865	0	0
2021.04.05	18:15:00	13538.30	13547.00	13533.60	13540.60	5585	0	0
2021.04.05	18:20:00	13540.50	13543.10	13535.00	13537.50	4325	0	0
2021.04.05	18:25:00	13537.60	13543.80	13535.60	13537.00	3375	0	0
2021.04.05	18:30:00	13535.80	13558.50	13532.80	13556.80	4675	0	0
2021.04.05	18:35:00	13557.00	13570.00	13555.10	13567.80	4765	0	0
2021.04.05	18:40:00	13567.60	13569.80	13557.10	13557.10	3245	0	0
2021.04.05	18:45:00	13557.00	13561.10	13552.20	13556.10	3625	0	0
2021.04.05	18:50:00	13556.00	13558.60	13551.10	13556.70	2775	0	0
2021.04.05	18:55:00	13556.60	13562.60	13549.30	13553.80	3955	0	0
2021.04.05	19:00:00	13554.00	13562.80	13554.00	13561.10	3015	0	0
2021.04.05	19:05:00	13560.80	13564.10	13555.70	13560.20	3065	0	0
2021.04.05	19:10:00	13560.10	13564.70	13558.60	13564.10	2365	0	0
2021.04.05	19:15:00	13564.00	13575.70	13559.30	13573.80	3215	0	0
2021.04.05	19:20:00	13573.70	13583.80	13573.60	13578.50	3705	0	0
2021.04.05	19:25:00	13578.20	13583.60	13576.20	13579.30	2905	0	0
2021.04.05	19:30:00	13579.60	13588.10	13579.00	13587.80	2935	0	0
2021.04.05	19:35:00	13587.70	13592.10	13584.30	13585.10	3145	0	0
2021.04.05	19:40:00	13585.00	13589.10	13582.50	13587.10	2535	0	0
2021.04.05	19:45:00	13587.00	13589.70	13583.10	13586.10	2335	0	0
2021.04.05	19:50:00	13585.80	13588.80	13576.30	13576.80	2425	0	0
2021.04.05	19:55:00	13577.00	13583.20	13572.60	13583.20	2305	0	0
2021.04.05	20:00:00	13583.10	13587.80	13579.70	13585.00	2705	0	0
2021.04.05	20:05:00	13585.20	13591.10	13583.10	13587.20	3005	0	0
2021.04.05	20:10:00	13587.10	13589.10	13585.00	13587.20	2195	0	0
2021.04.05	20:15:00	13587.10	13600.20	13580.70	13599.30	4175	0	0
2021.04.05	20:20:00	13599.60	13599.70	13590.30	13590.60	2045	0	0
2021.04.05	20:25:00	13590.50	13597.10	13589.60	13593.00	3145	0	0
2021.04.05	20:30:00	13593.20	13598.30	13591.50	13593.70	2665	0	0
2021.04.05	20:35:00	13593.80	13597.10	13585.10	13585.20	2685	0	0
2021.04.05	20:40:00	13585.10	13595.70	13584.00	13591.00	3535	0	0
2021.04.05	20:45:00	13590.80	13595.30	13586.70	13594.30	2895	0	0
2021.04.05	20:50:00	13594.60	13605.10	13593.00	13605.10	2985	0	0
2021.04.05	20:55:00	13604.80	13611.20	13604.70	13611.10	2085	0	0
2021.04.05	21:00:00	13611.20	13619.30	13609.50	13611.80	3465	0	0
2021.04.05	21:05:00	13611.70	13618.20	13611.20	13617.00	2005	0	0
2021.04.05	21:10:00	13617.10	13617.60	13612.50	13614.00	2125	0	0
2021.04.05	21:15:00	13614.30	13615.30	13609.30	13611.70	2105	0	0
2021.04.05	21:20:00	13612.20	13612.20	13605.70	13608.10	2485	0	0
2021.04.05	21:25:00	13608.70	13610.10	13603.60	13607.00	2695	0	0
2021.04.05	21:30:00	13606.80	13615.30	13606.70	13613.30	1975	0	0
2021.04.05	21:35:00	13612.80	13617.80	13609.30	13617.80	2515	0	0
2021.04.05	21:40:00	13618.00	13626.10	13608.50	13612.00	6005	0	0
2021.04.05	21:45:00	13612.50	13614.70	13605.80	13612.10	2955	0	0
2021.04.05	21:50:00	13611.80	13616.00	13606.10	13608.80	4065	0	0
2021.04.05	21:55:00	13609.60	13612.70	13606.80	13609.50	2455	0	0
2021.04.05	22:00:00	13609.30	13612.70	13591.20	13592.30	5605	0	0
2021.04.05	22:05:00	13592.60	13594.20	13582.70	13590.70	4655	0	0
2021.04.05	22:10:00	13590.80	13597.10	13588.70	13596.30	2675	0	0
2021.04.05	22:15:00	13596.80	13608.10	13592.60	13607.10	3925	0	0
2021.04.05	22:20:00	13607.00	13611.20	13599.60	13599.60	3525	0	0
2021.04.05	22:25:00	13600.10	13600.60	13586.10	13586.10	4465	0	0
2021.04.05	22:30:00	13586.00	13586.80	13576.10	13581.30	4625	0	0
2021.04.05	22:35:00	13581.10	13597.00	13579.60	13592.60	5455	0	0
2021.04.05	22:40:00	13592.20	13595.80	13579.00	13584.50	5835	0	0
2021.04.05	22:45:00	13584.20	13610.20	13582.70	13594.50	6015	0	0
2021.04.05	22:50:00	13595.60	13615.80	13580.50	13611.80	8155	0	0
2021.04.05	22:55:00	13611.50	13611.80	13590.80	13593.10	7455	0	0
2021.04.05	23:00:00	13592.50	13600.00	13590.10	13591.20	4025	0	0
2021.04.05	23:05:00	13591.10	13594.10	13585.10	13593.50	3425	0	0
2021.04.05	23:10:00	13593.20	13595.00	13585.00	13588.10	4145	0	0
2021.04.05	23:30:00	13594.10	13604.10	13592.90	13603.00	2535	0	0
2021.04.05	23:35:00	13603.10	13610.10	13603.00	13607.10	2135	0	0
2021.04.05	23:40:00	13607.60	13609.00	13603.50	13609.00	1955	0	0
2021.04.05	23:45:00	13608.00	13613.30	13605.30	13613.30	1505	0	0
2021.04.05	23:50:00	13613.50	13613.50	13607.60	13610.10	1675	0	0
2021.04.05	23:55:00	13610.30	13612.00	13607.10	13610.20	1363	0	0
2021.04.06	01:00:00	13610.30	13616.20	13610.30	13613.30	2445	0	0
2021.04.06	01:05:00	13613.50	13614.20	13608.70	13613.00	1585	0	0
2021.04.06	01:10:00	13612.40	13613.50	13609.70	13609.80	935	0	0
2021.04.06	01:15:00	13609.90	13613.50	13609.00	13610.20	1525	0	0
2021.04.06	01:20:00	13610.00	13610.00	13604.40	13608.30	1645	0	0
2021.04.06	01:25:00	13608.20	13611.70	13604.90	13609.70	1615	0	0
2021.04.06	01:30:00	13610.30	13611.70	13607.30	13610.20	1455	0	0
2021.04.06	01:35:00	13609.80	13613.80	13609.70	13611.10	1035	0	0
2021.04.06	01:40:00	13611.50	13621.00	13611.10	13620.60	1615	0	0
2021.04.06	01:45:00	13620.30	13627.60	13619.30	13623.80	2835	0	0
2021.04.06	01:50:00	13624.10	13624.10	13615.30	13616.80	2445	0	0
2021.04.06	01:55:00	13616.60	13624.50	13616.60	13624.20	1705	0	0
2021.04.06	02:00:00	13624.50	13628.20	13620.70	13627.00	2255	0	0
2021.04.06	02:05:00	13626.80	13628.50	13624.80	13625.80	1225	0	0
2021.04.06	02:10:00	13625.70	13626.70	13622.50	13623.00	1185	0	0
2021.04.06	02:15:00	13622.80	13627.60	13622.80	13626.60	1205	0	0
2021.04.06	02:20:00	13626.30	13630.60	13625.00	13628.60	1365	0	0
2021.04.06	02:25:00	13628.30	13630.70	13627.70	13628.30	1225	0	0
2021.04.06	02:30:00	13628.80	13629.00	13622.80	13626.30	1885	0	0
2021.04.06	02:35:00	13626.20	13626.20	13622.20	13624.50	1165	0	0
2021.04.06	02:40:00	13624.20	13625.00	13621.60	13622.70	1215	0	0
2021.04.06	02:45:00	13622.80	13625.80	13619.10	13621.70	1465	0	0
2021.04.06	02:50:00	13621.80	13628.00	13619.80	13626.30	1795	0	0
2021.04.06	02:55:00	13626.20	13626.80	13622.60	13624.80	1315	0	0
2021.04.06	03:00:00	13624.60	13630.20	13620.60	13623.10	2745	0	0
2021.04.06	03:05:00	13623.50	13624.60	13616.30	13616.80	2355	0	0
2021.04.06	03:10:00	13617.10	13619.50	13611.10	13613.20	2375	0	0
2021.04.06	03:15:00	13613.10	13617.60	13607.50	13615.30	3045	0	0
2021.04.06	03:20:00	13614.80	13615.50	13609.00	13610.60	2045	0	0
