<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.03.17	13:25:00	13887.90	13889.70	13874.30	13882.80	4605	0	0
2022.03.17	13:30:00	13882.90	13905.40	13878.60	13898.20	7945	0	0
2022.03.17	13:35:00	13898.00	13899.50	13879.40	13895.70	6505	0	0
2022.03.17	13:40:00	13895.60	13899.20	13881.30	13897.60	5795	0	0
2022.03.17	13:45:00	13897.40	13907.40	13888.20	13907.40	4825	0	0
2022.03.17	13:50:00	13907.60	13907.60	13896.50	13902.30	3565	0	0
2022.03.17	13:55:00	13902.40	13920.60	13895.40	13919.40	4765	0	0
2022.03.17	14:00:00	13919.30	13926.30	13909.40	13925.30	5965	0	0
2022.03.17	14:05:00	13925.00	13935.20	13919.40	13926.10	4325	0	0
2022.03.17	14:10:00	13926.10	13926.40	13915.90	13919.40	3295	0	0
2022.03.17	14:15:00	13919.50	13925.10	13907.70	13908.00	3665	0	0
2022.03.17	14:20:00	13907.90	13909.40	13894.80	13901.30	4605	0	0
2022.03.17	14:25:00	13901.30	13904.70	13885.60	13893.30	6425	0	0
2022.03.17	14:30:00	13893.40	13910.40	13889.70	13902.50	4545	0	0
2022.03.17	14:35:00	13902.50	13904.20	13882.00	13884.10	5605	0	0
2022.03.17	14:40:00	13883.80	13891.30	13873.50	13877.40	7465	0	0
2022.03.17	14:45:00	13877.40	13890.20	13873.40	13884.60	6795	0	0
2022.03.17	14:50:00	13884.70	13897.20	13882.00	13895.10	4655	0	0
2022.03.17	14:55:00	13895.10	13912.90	13893.20	13898.70	5035	0	0
2022.03.17	15:00:00	13898.60	13930.80	13886.40	13914.90	15335	0	0
2022.03.17	15:05:00	13915.00	13931.00	13911.00	13912.90	6905	0	0
2022.03.17	15:10:00	13912.40	13915.30	13902.60	13908.30	5815	0	0
2022.03.17	15:15:00	13907.70	13911.40	13891.80	13892.00	6725	0	0
2022.03.17	15:20:00	13892.00	13893.30	13875.60	13878.80	5395	0	0
2022.03.17	15:25:00	13878.50	13885.60	13878.00	13882.50	4105	0	0
2022.03.17	15:30:00	13882.50	13897.80	13875.90	13877.50	8335	0	0
2022.03.17	15:35:00	13877.40	13889.10	13877.40	13880.80	4585	0	0
2022.03.17	15:40:00	13880.80	13885.80	13858.90	13860.10	7255	0	0
2022.03.17	15:45:00	13860.70	13877.00	13860.20	13874.00	5285	0	0
2022.03.17	15:50:00	13873.90	13873.90	13852.90	13860.00	5595	0	0
2022.03.17	15:55:00	13860.10	13861.00	13836.80	13859.20	8475	0	0
2022.03.17	16:00:00	13859.00	13864.20	13850.00	13851.20	5275	0	0
2022.03.17	16:05:00	13851.20	13864.40	13850.00	13863.20	5935	0	0
2022.03.17	16:10:00	13863.20	13873.80	13857.90	13870.80	4305	0	0
2022.03.17	16:15:00	13870.90	13876.30	13866.30	13867.40	4155	0	0
2022.03.17	16:20:00	13867.30	13872.00	13862.90	13870.90	3295	0	0
2022.03.17	16:25:00	13871.10	13878.60	13867.60	13875.80	5995	0	0
2022.03.17	16:30:00	13875.70	13891.40	13822.50	13880.10	20335	0	0
2022.03.17	16:35:00	13879.30	13898.60	13838.00	13897.30	23725	0	0
2022.03.17	16:40:00	13897.60	13904.10	13873.80	13895.00	16865	0	0
2022.03.17	16:45:00	13894.80	13932.70	13886.40	13888.30	16995	0	0
2022.03.17	16:50:00	13888.10	13928.10	13879.20	13918.60	12155	0	0
2022.03.17	16:55:00	13918.50	13984.80	13917.90	13981.70	14315	0	0
2022.03.17	17:00:00	13981.60	13996.00	13960.90	13993.90	16445	0	0
2022.03.17	17:05:00	13994.00	14009.80	13984.10	14002.60	11895	0	0
2022.03.17	17:10:00	14001.80	14013.90	13955.40	13965.60	15685	0	0
2022.03.17	17:15:00	13966.00	13971.70	13926.70	13933.80	12645	0	0
2022.03.17	17:20:00	13932.80	13969.50	13931.90	13962.20	13775	0	0
2022.03.17	17:25:00	13962.70	13971.50	13944.40	13951.50	13055	0	0
2022.03.17	17:30:00	13951.40	13957.70	13910.50	13934.90	15795	0	0
2022.03.17	17:35:00	13934.80	13941.90	13906.40	13929.10	10685	0	0
2022.03.17	17:40:00	13931.90	13939.60	13892.20	13909.30	13145	0	0
2022.03.17	17:45:00	13909.40	13918.20	13858.50	13890.90	15065	0	0
2022.03.17	17:50:00	13891.50	13898.00	13852.90	13857.00	9755	0	0
2022.03.17	17:55:00	13856.40	13889.00	13855.20	13882.30	10405	0	0
2022.03.17	18:00:00	13881.50	13881.50	13846.90	13860.00	12205	0	0
2022.03.17	18:05:00	13859.90	13907.70	13854.80	13897.00	11655	0	0
2022.03.17	18:10:00	13896.60	13905.50	13870.10	13870.60	10265	0	0
2022.03.17	18:15:00	13871.20	13914.80	13870.50	13908.20	10965	0	0
2022.03.17	18:20:00	13907.00	13934.30	13901.80	13933.20	7695	0	0
2022.03.17	18:25:00	13932.60	13936.00	13908.90	13917.70	11155	0	0
2022.03.17	18:30:00	13918.40	13938.60	13910.40	13927.70	10655	0	0
2022.03.17	18:35:00	13928.00	13943.40	13916.40	13942.40	9535	0	0
2022.03.17	18:40:00	13943.60	13957.70	13933.20	13936.30	7625	0	0
2022.03.17	18:45:00	13936.70	13938.00	13884.50	13887.50	10135	0	0
2022.03.17	18:50:00	13887.40	13932.10	13881.40	13925.00	10855	0	0
2022.03.17	18:55:00	13925.50	13937.90	13920.30	13926.50	8845	0	0
2022.03.17	19:00:00	13928.90	13932.50	13907.40	13927.00	10085	0	0
2022.03.17	19:05:00	13927.80	13948.30	13924.70	13944.30	10605	0	0
2022.03.17	19:10:00	13945.50	13950.30	13927.60	13935.70	8085	0	0
2022.03.17	19:15:00	13935.40	13947.10	13916.10	13946.30	10595	0	0
2022.03.17	19:20:00	13946.70	13974.60	13946.00	13970.70	8895	0	0
2022.03.17	19:25:00	13970.60	13976.50	13958.30	13970.90	7965	0	0
2022.03.17	19:30:00	13970.80	13980.40	13954.50	13969.30	10285	0	0
2022.03.17	19:35:00	13969.00	13979.30	13966.70	13976.80	6605	0	0
2022.03.17	19:40:00	13977.20	13982.20	13960.00	13978.80	7655	0	0
2022.03.17	19:45:00	13978.70	13988.10	13964.40	13970.90	9225	0	0
2022.03.17	19:50:00	13971.10	13985.80	13970.90	13980.70	7755	0	0
2022.03.17	19:55:00	13980.50	13995.90	13975.10	13985.30	8715	0	0
2022.03.17	20:00:00	13985.40	13991.10	13965.50	13986.00	9115	0	0
2022.03.17	20:05:00	13987.80	13993.80	13973.10	13975.60	7545	0	0
2022.03.17	20:10:00	13975.20	13986.50	13953.50	13957.50	10525	0	0
2022.03.17	20:15:00	13957.60	13980.40	13946.70	13975.90	9865	0	0
2022.03.17	20:20:00	13976.00	14003.60	13972.00	13998.50	7305	0	0
2022.03.17	20:25:00	13998.60	14041.70	13996.90	14036.90	8295	0	0
2022.03.17	20:30:00	14037.10	14047.00	14033.40	14039.60	7415	0	0
2022.03.17	20:35:00	14039.50	14043.50	14029.40	14035.80	7705	0	0
2022.03.17	20:40:00	14037.30	14069.40	14036.60	14063.50	6995	0	0
2022.03.17	20:45:00	14064.10	14076.20	14059.10	14075.10	6775	0	0
2022.03.17	20:50:00	14075.30	14091.70	14071.90	14089.00	6455	0	0
2022.03.17	20:55:00	14089.30	14094.00	14070.60	14072.30	9085	0	0
2022.03.17	21:00:00	14072.50	14075.80	14050.10	14063.50	8505	0	0
2022.03.17	21:05:00	14063.70	14084.30	14061.40	14072.80	6875	0	0
2022.03.17	21:10:00	14073.30	14077.30	14044.20	14052.90	7625	0	0
2022.03.17	21:15:00	14053.10	14057.80	14046.50	14051.80	6805	0	0
2022.03.17	21:20:00	14051.80	14060.60	14027.70	14033.10	7345	0	0
2022.03.17	21:25:00	14032.60	14042.60	14018.40	14020.20	7705	0	0
2022.03.17	21:30:00	14020.70	14053.30	14020.40	14052.10	6615	0	0
2022.03.17	21:35:00	14051.70	14060.60	14035.50	14042.30	8935	0	0
2022.03.17	21:40:00	14041.90	14061.60	14034.20	14057.30	7335	0	0
2022.03.17	21:45:00	14058.10	14061.50	14041.60	14059.80	7165	0	0
2022.03.17	21:50:00	14059.60	14062.90	14045.80	14052.40	6855	0	0
2022.03.17	21:55:00	14052.10	14070.00	14040.90	14063.80	8855	0	0
2022.03.17	22:00:00	14063.50	14082.90	14057.80	14079.50	6075	0	0
2022.03.17	22:05:00	14078.80	14082.70	14044.80	14053.70	8105	0	0
2022.03.17	22:10:00	14054.30	14057.80	14009.50	14026.80	11485	0	0
2022.03.17	22:15:00	14025.80	14053.00	14015.80	14050.50	8945	0	0
2022.03.17	22:20:00	14050.20	14055.00	14028.80	14035.50	11165	0	0
2022.03.17	22:25:00	14036.00	14062.10	14035.70	14057.20	8585	0	0
2022.03.17	22:30:00	14056.80	14066.20	14044.30	14053.70	10625	0	0
2022.03.17	22:35:00	14053.80	14067.90	14049.80	14066.50	9715	0	0
2022.03.17	22:40:00	14066.40	14109.60	14066.40	14105.80	7805	0	0
2022.03.17	22:45:00	14105.90	14114.50	14096.50	14104.50	6615	0	0
2022.03.17	22:50:00	14104.30	14104.30	14065.70	14090.30	12335	0	0
2022.03.17	22:55:00	14089.80	14122.90	14079.80	14122.90	10555	0	0
2022.03.17	23:00:00	14123.60	14135.30	14114.50	14115.10	7225	0	0
2022.03.17	23:05:00	14114.70	14118.80	14102.20	14105.00	5235	0	0
2022.03.17	23:10:00	14104.90	14109.40	14097.70	14105.80	5635	0	0
2022.03.17	23:30:00	14080.10	14083.60	14066.50	14069.80	7085	0	0
2022.03.17	23:35:00	14069.50	14076.90	14049.20	14052.90	6415	0	0
2022.03.17	23:40:00	14053.10	14056.20	14042.90	14054.50	5345	0	0
2022.03.17	23:45:00	14054.00	14067.90	14054.00	14057.80	6495	0	0
2022.03.17	23:50:00	14057.60	14058.30	14047.10	14057.20	4055	0	0
2022.03.17	23:55:00	14056.90	14057.90	14049.50	14054.40	1723	0	0
2022.03.18	01:00:00	14062.80	14075.30	14056.30	14066.70	6665	0	0
2022.03.18	01:05:00	14066.60	14068.60	14054.60	14061.60	4145	0	0
2022.03.18	01:10:00	14061.80	14066.80	14040.70	14049.00	5945	0	0
2022.03.18	01:15:00	14048.90	14055.00	14041.70	14043.50	3725	0	0
2022.03.18	01:20:00	14043.60	14053.90	14039.90	14050.60	4815	0	0
2022.03.18	01:25:00	14050.20	14054.10	14048.40	14052.50	2015	0	0
2022.03.18	01:30:00	14052.00	14052.00	14044.40	14044.40	2305	0	0
2022.03.18	01:35:00	14044.50	14049.10	14042.60	14045.10	2675	0	0
2022.03.18	01:40:00	14045.20	14045.50	14032.50	14036.30	3445	0	0
2022.03.18	01:45:00	14036.40	14036.40	14028.20	14032.40	4125	0	0
2022.03.18	01:50:00	14032.50	14035.80	14025.70	14035.60	4225	0	0
2022.03.18	01:55:00	14035.80	14036.90	14021.20	14029.90	4375	0	0
2022.03.18	02:00:00	14029.80	14034.80	14022.40	14026.20	5125	0	0
2022.03.18	02:05:00	14026.30	14030.40	14021.40	14025.70	3255	0	0
2022.03.18	02:10:00	14025.50	14032.80	14024.90	14027.70	2265	0	0
2022.03.18	02:15:00	14028.00	14034.80	14025.90	14028.70	3405	0	0
2022.03.18	02:20:00	14028.80	14033.10	14026.80	14027.40	2175	0	0
2022.03.18	02:25:00	14027.70	14033.60	14024.40	14032.40	3425	0	0
2022.03.18	02:30:00	14032.30	14041.10	14028.40	14032.20	3715	0	0
2022.03.18	02:35:00	14031.80	14034.10	14028.20	14031.50	3075	0	0
2022.03.18	02:40:00	14031.90	14032.80	14027.30	14028.70	2855	0	0
2022.03.18	02:45:00	14028.50	14030.30	14023.80	14028.20	2535	0	0
2022.03.18	02:50:00	14027.90	14034.20	14026.90	14032.20	2625	0	0
2022.03.18	02:55:00	14032.00	14033.80	14025.50	14026.80	2455	0	0
2022.03.18	03:00:00	14028.90	14034.80	14022.70	14031.20	5035	0	0
2022.03.18	03:05:00	14031.40	14049.60	14029.30	14047.40	5595	0	0
2022.03.18	03:10:00	14047.90	14053.50	14039.60	14040.60	4275	0	0
2022.03.18	03:15:00	14041.10	14042.80	14025.40	14035.00	5205	0	0
2022.03.18	03:20:00	14035.20	14041.30	14029.80	14040.80	3915	0	0
2022.03.18	03:25:00	14040.90	14042.00	14029.40	14030.10	3335	0	0
2022.03.18	03:30:00	14030.30	14036.90	14026.20	14035.70	4435	0	0
2022.03.18	03:35:00	14035.60	14037.10	14017.30	14017.30	3755	0	0
2022.03.18	03:40:00	14017.00	14021.00	13995.60	13997.60	5115	0	0
2022.03.18	03:45:00	13997.30	13999.50	13985.20	13990.60	4585	0	0
2022.03.18	03:50:00	13990.80	13991.50	13984.40	13987.70	3425	0	0
2022.03.18	03:55:00	13987.40	13992.00	13983.50	13989.10	2985	0	0
2022.03.18	04:00:00	13988.90	13990.20	13974.60	13976.00	4015	0	0
2022.03.18	04:05:00	13975.50	13986.30	13970.10	13980.10	4585	0	0
2022.03.18	04:10:00	13980.00	13992.20	13976.30	13989.40	4895	0	0
2022.03.18	04:15:00	13989.30	13993.40	13984.30	13986.20	5425	0	0
2022.03.18	04:20:00	13986.80	13991.00	13983.40	13988.80	2475	0	0
2022.03.18	04:25:00	13988.70	13990.80	13976.80	13982.40	3065	0	0
2022.03.18	04:30:00	13982.80	13987.70	13978.80	13980.60	4185	0	0
2022.03.18	04:35:00	13980.70	13981.70	13970.40	13980.80	3695	0	0
2022.03.18	04:40:00	13980.60	13987.30	13978.10	13980.70	4135	0	0
2022.03.18	04:45:00	13981.10	13992.40	13980.60	13989.40	3765	0	0
2022.03.18	04:50:00	13989.30	13994.20	13986.60	13991.10	3045	0	0
2022.03.18	04:55:00	13991.60	13998.10	13990.10	13996.20	2345	0	0
2022.03.18	05:00:00	13996.30	14001.80	13989.60	13989.60	3805	0	0
2022.03.18	05:05:00	13989.70	13991.40	13978.70	13989.60	4295	0	0
2022.03.18	05:10:00	13989.30	13990.00	13981.30	13986.20	3235	0	0
2022.03.18	05:15:00	13986.10	13997.80	13984.20	13994.60	3945	0	0
2022.03.18	05:20:00	13994.30	13996.20	13987.70	13989.30	3095	0	0
2022.03.18	05:25:00	13989.50	13996.20	13989.20	13992.70	2985	0	0
2022.03.18	05:30:00	13992.50	13994.80	13989.60	13993.30	2495	0	0
2022.03.18	05:35:00	13993.40	13994.20	13983.70	13985.20	2625	0	0
2022.03.18	05:40:00	13985.40	13990.50	13984.30	13985.20	2695	0	0
2022.03.18	05:45:00	13985.00	13989.80	13982.20	13982.70	2965	0	0
2022.03.18	05:50:00	13983.10	13986.50	13982.10	13984.60	2075	0	0
2022.03.18	05:55:00	13984.80	13990.80	13984.20	13990.50	2065	0	0
2022.03.18	06:00:00	13990.60	13992.90	13987.00	13988.20	2455	0	0
2022.03.18	06:05:00	13988.30	13988.60	13984.00	13987.00	1565	0	0
2022.03.18	06:10:00	13987.10	13987.20	13977.50	13987.10	3665	0	0
2022.03.18	06:15:00	13987.20	13991.00	13980.40	13980.70	3725	0	0
2022.03.18	06:20:00	13981.00	13987.60	13976.00	13979.40	3405	0	0
2022.03.18	06:25:00	13979.50	13984.20	13977.60	13981.60	2225	0	0
2022.03.18	06:30:00	13982.30	13989.20	13980.00	13986.00	2375	0	0
2022.03.18	06:35:00	13985.80	13989.00	13982.60	13983.00	2165	0	0
2022.03.18	06:40:00	13983.20	13988.20	13982.90	13987.50	2335	0	0
2022.03.18	06:45:00	13987.60	13992.00	13986.20	13989.70	1685	0	0
2022.03.18	06:50:00	13989.60	13991.50	13985.80	13988.30	1915	0	0
2022.03.18	06:55:00	13988.10	14000.10	13986.10	13995.80	2895	0	0
2022.03.18	07:00:00	13995.60	13995.80	13990.50	13991.20	2615	0	0
2022.03.18	07:05:00	13991.30	13997.60	13990.80	13991.70	2205	0	0
2022.03.18	07:10:00	13991.30	13993.20	13989.10	13990.60	1395	0	0
2022.03.18	07:15:00	13990.70	13993.60	13985.50	13986.30	1685	0	0
2022.03.18	07:20:00	13986.50	13992.10	13982.90	13991.60	2625	0	0
2022.03.18	07:25:00	13991.20	13991.60	13983.20	13988.20	2775	0	0
2022.03.18	07:30:00	13988.70	13995.20	13987.60	13989.70	2205	0	0
2022.03.18	07:35:00	13990.10	13992.60	13988.60	13992.60	1445	0	0
2022.03.18	07:40:00	13992.50	13993.30	13990.70	13991.60	1195	0	0
2022.03.18	07:45:00	13991.40	13994.00	13988.90	13989.60	1285	0	0
2022.03.18	07:50:00	13989.60	13991.90	13988.70	13989.00	1445	0	0
2022.03.18	07:55:00	13989.10	13992.60	13988.70	13991.70	1435	0	0
2022.03.18	08:00:00	13991.60	13995.10	13987.00	13989.80	2795	0	0
2022.03.18	08:05:00	13989.70	13997.80	13983.10	13989.70	4605	0	0
2022.03.18	08:10:00	13989.60	13995.90	13988.00	13992.40	2985	0	0
2022.03.18	08:15:00	13992.50	13996.00	13990.20	13992.50	2815	0	0
2022.03.18	08:20:00	13992.20	13995.70	13988.20	13994.00	2615	0	0
2022.03.18	08:25:00	13994.10	13995.70	13988.10	13991.50	2695	0	0
2022.03.18	08:30:00	13991.70	13995.30	13986.90	13992.30	3495	0	0
2022.03.18	08:35:00	13992.40	13994.20	13988.90	13993.40	2445	0	0
2022.03.18	08:40:00	13993.70	13998.40	13991.20	13998.40	2925	0	0
2022.03.18	08:45:00	13996.80	14006.00	13994.40	14005.10	2915	0	0
2022.03.18	08:50:00	14005.20	14005.60	13991.50	13991.60	2775	0	0
2022.03.18	08:55:00	13991.80	14001.30	13989.40	14001.20	3065	0	0
2022.03.18	09:00:00	14000.90	14014.30	13999.30	14012.60	4135	0	0
2022.03.18	09:05:00	14012.40	14029.30	14012.20	14029.10	3895	0	0
2022.03.18	09:10:00	14029.00	14046.70	14023.00	14037.40	5395	0	0
2022.03.18	09:15:00	14037.30	14042.60	14031.50	14041.30	3575	0	0
2022.03.18	09:20:00	14041.10	14049.00	14035.80	14046.30	3465	0	0
2022.03.18	09:25:00	14046.10	14050.50	14042.10	14043.10	3005	0	0
2022.03.18	09:30:00	14041.90	14063.30	14034.50	14034.50	6715	0	0
2022.03.18	09:35:00	14033.90	14042.90	14030.60	14035.30	4185	0	0
2022.03.18	09:40:00	14035.20	14044.40	14030.30	14032.70	3935	0	0
2022.03.18	09:45:00	14032.20	14033.20	14030.60	14030.90	1375	0	0
2022.03.18	09:50:00	14031.20	14031.60	14022.40	14027.40	3185	0	0
2022.03.18	09:55:00	14026.90	14027.10	14021.60	14025.50	2145	0	0
2022.03.18	10:00:00	14025.10	14027.20	14015.10	14019.80	4485	0	0
2022.03.18	10:05:00	14020.00	14022.50	14011.30	14017.10	4045	0	0
2022.03.18	10:10:00	14017.40	14023.90	14012.40	14013.30	3535	0	0
2022.03.18	10:15:00	14012.50	14020.50	13997.80	13997.80	4385	0	0
2022.03.18	10:20:00	13996.70	14008.00	13995.90	14002.70	4175	0	0
2022.03.18	10:25:00	14003.20	14015.20	14001.40	14007.70	4465	0	0
2022.03.18	10:30:00	14007.80	14024.30	14007.80	14023.40	3525	0	0
2022.03.18	10:35:00	14022.50	14023.30	14011.90	14014.50	3685	0	0
2022.03.18	10:40:00	14014.80	14032.90	14007.60	14030.90	5225	0	0
2022.03.18	10:45:00	14031.00	14040.70	14028.40	14030.60	5765	0	0
2022.03.18	10:50:00	14030.80	14040.70	14025.90	14028.00	5525	0	0
2022.03.18	10:55:00	14027.90	14046.20	14025.40	14046.20	5225	0	0
2022.03.18	11:00:00	14045.10	14049.60	14030.60	14033.20	7365	0	0
2022.03.18	11:05:00	14033.60	14040.80	14024.40	14031.50	7035	0	0
2022.03.18	11:10:00	14031.20	14048.20	14029.00	14048.20	4675	0	0
2022.03.18	11:15:00	14049.10	14049.10	14033.00	14035.00	6015	0	0
2022.03.18	11:20:00	14035.10	14056.60	14034.40	14053.10	4545	0	0
2022.03.18	11:25:00	14052.90	14054.80	14040.50	14041.70	5615	0	0
2022.03.18	11:30:00	14041.40	14046.20	14009.10	14024.10	8285	0	0
2022.03.18	11:35:00	14023.80	14039.90	14016.50	14034.90	6675	0	0
2022.03.18	11:40:00	14035.00	14037.40	14015.60	14025.70	4955	0	0
2022.03.18	11:45:00	14026.10	14026.70	14003.50	14012.30	7405	0	0
2022.03.18	11:50:00	14012.50	14021.50	14010.80	14019.10	3455	0	0
2022.03.18	11:55:00	14019.30	14032.40	14015.80	14032.40	3315	0	0
2022.03.18	12:00:00	14032.50	14036.20	14018.80	14026.50	4605	0	0
2022.03.18	12:05:00	14025.90	14034.90	14019.80	14029.30	4895	0	0
2022.03.18	12:10:00	14029.40	14030.20	14016.90	14019.40	4535	0	0
2022.03.18	12:15:00	14019.50	14019.50	14008.50	14009.60	4525	0	0
2022.03.18	12:20:00	14009.80	14019.10	14006.90	14014.90	4465	0	0
2022.03.18	12:25:00	14015.30	14020.60	14000.10	14018.30	6955	0	0
2022.03.18	12:30:00	14017.40	14041.80	14013.30	14022.60	10685	0	0
2022.03.18	12:35:00	14022.50	14022.50	14008.90	14012.40	4465	0	0
2022.03.18	12:40:00	14013.50	14020.30	14009.70	14017.30	4095	0	0
2022.03.18	12:45:00	14017.40	14027.10	14016.20	14024.40	4065	0	0
2022.03.18	12:50:00	14024.20	14030.80	14021.90	14029.00	3235	0	0
2022.03.18	12:55:00	14029.20	14037.50	14028.00	14029.70	3185	0	0
2022.03.18	13:00:00	14029.60	14039.00	14026.60	14039.00	3565	0	0
2022.03.18	13:05:00	14038.60	14042.40	14030.40	14040.40	5705	0	0
2022.03.18	13:10:00	14040.20	14044.20	14029.70	14033.00	4285	0	0
2022.03.18	13:15:00	14032.70	14033.90	14012.00	14013.00	5095	0	0
2022.03.18	13:20:00	14012.90	14024.50	14012.30	14021.50	4655	0	0
2022.03.18	13:25:00	14021.10	14028.90	14019.80	14025.50	3535	0	0
2022.03.18	13:30:00	14025.60	14027.10	14015.20	14023.00	4655	0	0
2022.03.18	13:35:00	14023.50	14025.10	14015.50	14015.80	3835	0	0
2022.03.18	13:40:00	14015.50	14023.20	14004.50	14010.60	4355	0	0
2022.03.18	13:45:00	14010.40	14012.60	14003.00	14010.00	4585	0	0
2022.03.18	13:50:00	14009.90	14010.50	13997.90	14003.20	5495	0	0
2022.03.18	13:55:00	14002.60	14014.60	14000.10	14012.30	3725	0	0
2022.03.18	14:00:00	14012.20	14013.10	14001.60	14007.60	4685	0	0
2022.03.18	14:05:00	14007.70	14009.00	13989.30	13996.40	3875	0	0
2022.03.18	14:10:00	13996.60	14000.60	13984.70	13999.70	6585	0	0
2022.03.18	14:15:00	13999.60	14011.30	13999.30	14010.20	3605	0	0
2022.03.18	14:20:00	14010.00	14011.10	14001.30	14003.40	3875	0	0
2022.03.18	14:25:00	14003.60	14004.30	13979.80	13997.40	5455	0	0
2022.03.18	14:30:00	13997.20	14006.00	13996.50	14003.10	4115	0	0
2022.03.18	14:35:00	14003.20	14010.70	13995.10	14005.20	5335	0	0
2022.03.18	14:40:00	14005.40	14017.50	14003.60	14012.70	3755	0	0
2022.03.18	14:45:00	14012.30	14012.60	14005.60	14005.70	2855	0	0
2022.03.18	14:50:00	14005.60	14007.80	14000.40	14001.90	3435	0	0
2022.03.18	14:55:00	14002.00	14008.80	13994.10	13994.90	4535	0	0
2022.03.18	15:00:00	13994.40	14002.50	13988.10	13995.60	5625	0	0
2022.03.18	15:05:00	13996.20	14003.70	13991.60	13999.70	3885	0	0
2022.03.18	15:10:00	14000.00	14006.00	13996.50	14002.50	3785	0	0
2022.03.18	15:15:00	14002.60	14006.80	13993.50	13996.30	5415	0	0
2022.03.18	15:20:00	13996.50	14012.80	13995.90	14009.10	4835	0	0
2022.03.18	15:25:00	14009.20	14018.20	14008.70	14014.70	3745	0	0
2022.03.18	15:30:00	14014.50	14014.50	14009.50	14011.30	2005	0	0
2022.03.18	15:35:00	14011.20	14023.50	14009.70	14023.00	3345	0	0
2022.03.18	15:40:00	14023.10	14030.20	14021.90	14027.80	3125	0	0
2022.03.18	15:45:00	14027.70	14029.60	14017.70	14019.90	3265	0	0
2022.03.18	15:50:00	14020.00	14020.00	13981.00	13998.30	7745	0	0
2022.03.18	15:55:00	13998.00	14008.90	13994.30	14007.20	3145	0	0
2022.03.18	16:00:00	14007.40	14012.70	14003.90	14011.00	2945	0	0
2022.03.18	16:05:00	14011.10	14014.00	13996.00	13996.90	5105	0	0
2022.03.18	16:10:00	13999.00	14003.30	13993.70	13998.50	4845	0	0
2022.03.18	16:15:00	13998.30	14003.90	13997.10	14000.80	4005	0	0
2022.03.18	16:20:00	14000.60	14004.00	13994.40	14000.20	5495	0	0
2022.03.18	16:25:00	14005.20	14059.20	14005.20	14049.20	12625	0	0
2022.03.18	16:30:00	14048.10	14067.20	13999.00	14015.80	23895	0	0
2022.03.18	16:35:00	14015.60	14081.50	14005.60	14060.80	17605	0	0
2022.03.18	16:40:00	14061.20	14082.10	14039.70	14072.20	13765	0	0
2022.03.18	16:45:00	14072.50	14116.60	14064.10	14112.20	13735	0	0
2022.03.18	16:50:00	14112.10	14126.70	14097.30	14102.00	10555	0	0
2022.03.18	16:55:00	14103.00	14157.70	14102.60	14157.20	10135	0	0
2022.03.18	17:00:00	14157.90	14199.80	14148.20	14185.00	15685	0	0
2022.03.18	17:05:00	14185.40	14209.00	14181.10	14209.00	7975	0	0
2022.03.18	17:10:00	14209.20	14250.90	14204.50	14230.40	11575	0	0
2022.03.18	17:15:00	14230.10	14235.60	14205.80	14213.40	9865	0	0
2022.03.18	17:20:00	14213.60	14223.40	14194.60	14205.80	11375	0	0
2022.03.18	17:25:00	14205.60	14226.20	14198.70	14215.50	12565	0	0
2022.03.18	17:30:00	14215.40	14232.00	14186.90	14191.90	14755	0	0
2022.03.18	17:35:00	14191.30	14200.90	14154.20	14162.10	12005	0	0
2022.03.18	17:40:00	14162.70	14188.40	14145.20	14176.80	10445	0	0
2022.03.18	17:45:00	14175.70	14202.90	14172.20	14172.80	10405	0	0
2022.03.18	17:50:00	14173.50	14188.50	14155.30	14187.50	12845	0	0
2022.03.18	17:55:00	14188.20	14215.10	14176.80	14213.10	9425	0	0
2022.03.18	18:00:00	14214.00	14246.00	14206.10	14245.30	11425	0	0
2022.03.18	18:05:00	14246.10	14262.30	14236.50	14250.50	7595	0	0
2022.03.18	18:10:00	14250.60	14268.50	14241.10	14248.10	8985	0	0
2022.03.18	18:15:00	14247.20	14254.30	14231.30	14253.50	10045	0	0
2022.03.18	18:20:00	14253.00	14254.10	14228.90	14237.70	10255	0	0
2022.03.18	18:25:00	14238.30	14246.90	14217.00	14234.70	10355	0	0
2022.03.18	18:30:00	14234.00	14265.10	14233.80	14259.50	8615	0	0
2022.03.18	18:35:00	14258.90	14282.20	14249.40	14267.10	15245	0	0
2022.03.18	18:40:00	14267.70	14270.30	14249.70	14253.60	9805	0	0
2022.03.18	18:45:00	14254.00	14261.30	14235.60	14237.10	8335	0	0
2022.03.18	18:50:00	14238.40	14259.20	14217.80	14218.40	10975	0	0
2022.03.18	18:55:00	14220.00	14252.40	14220.00	14246.60	9205	0	0
2022.03.18	19:00:00	14248.10	14253.30	14231.20	14250.70	9725	0	0
2022.03.18	19:05:00	14251.20	14255.60	14232.50	14238.20	7485	0	0
2022.03.18	19:10:00	14238.60	14249.20	14234.60	14244.60	7385	0	0
2022.03.18	19:15:00	14244.70	14271.30	14244.00	14261.20	7315	0	0
2022.03.18	19:20:00	14260.80	14274.50	14246.50	14272.50	6795	0	0
2022.03.18	19:25:00	14273.10	14282.00	14262.30	14279.80	7475	0	0
2022.03.18	19:30:00	14279.60	14289.60	14272.60	14285.00	6815	0	0
2022.03.18	19:35:00	14285.10	14302.20	14285.00	14301.20	5305	0	0
